"rayon","oblast","pop_2006","pop_2007","pop_2012","pop_2014","pop_2019","ua_2006","ua_2007","ua_2012","ua_2014","ua_2019","ru_2006","ru_2007","ru_2012","ru_2014","ru_2019","rayon_en"
"місто Славута","Хмельницька область",0.365322825098515,0.454576179532243,0.396050855884651,0.114364329053196,0.725744716258945,0.188238860260685,0.154251723671759,0.306697918886285,0.776209961902074,0.167581960392744,0.334343740527433,0.315330539407868,0.273954116059379,0.0684351629744603,0.0840406057580296,"Slavuta"
"місто Славутич","Київська область, Київ",0.235908857289704,0.283508966537253,0.248774643285045,0.118131030980193,0.590963423380349,0.0674147678602022,0.0548160473285265,0.229931380023963,0.564855256475368,0.149414295959837,0.597738564330992,0.565723793677205,0.486003703300294,0.246419502285424,0.244322256753526,"Slavutych"
"місто Слов'янськ","Донецька область",0.0334191121317378,0.0442467884383782,0.0630224418365246,0.0745591542072666,0.297270297270297,0.0217870454781495,0.0202478924126857,0.0814288655548693,0.32210343603298,0.0807570807570808,0.885675709983036,0.888925130469691,0.829215565163681,0.502978421239497,0.602559602559603,"Sloviansk"
"місто Сміла","Черкаська область",0.327446370849251,0.390724789571939,0.289250706097358,0.137369075093201,0.700927077898623,0.125712606523656,0.123440212229391,0.336700448579498,0.713367654890822,0.160532969458603,0.374375550984426,0.398978154783349,0.340255856454561,0.0931652760518374,0.114740939920536,"Smila"
"місто Сніжне","Донецька область",0.0109317531671434,0.0217139470352111,0.036612722320141,NA,NA,0.00863302002451982,0.00964465637544115,0.0443037974683544,NA,NA,0.939134654679199,0.93652846251246,0.893246274635475,NA,NA,"Snizhne"
"місто Старокостянтинів","Хмельницька область",0.276048714479026,0.40634699436245,0.286722479761987,0.11635156197059,0.682807070554464,0.227559765448805,0.178564641793881,0.40213104545769,0.771294978654198,0.187717177821423,0.376071267478575,0.348071197820992,0.286307341036463,0.0748119536491157,0.0886085511406557,"Starokostyantyniv"
"місто Стаханов","Луганська область",0.0286659316427784,0.0442111522803165,0.0562836213803365,NA,NA,0.020078873717242,0.0142491194364393,0.0573709511273893,NA,NA,0.900708167246205,0.901971547504689,0.853868604784251,NA,NA,"Stakhanov"
"місто Стрий","Львівська область",0.363254609749937,0.515474263515701,0.305349182763744,0.0742913000977517,0.425141031401328,0.44032583985855,0.351375849789576,0.601708766716196,0.880272256616343,0.500923568468873,0.109749936852741,0.0967950793136938,0.0810178306092125,0.0241482929654973,0.0394887923718237,"Stryi"
"місто Судак","АР Крим, Севастополь",0.10188032166509,0.107704774123844,0.165449111738336,NA,NA,0.0983916745506149,0.0904855155648592,0.0918977253860203,NA,NA,0.660832544938505,0.739617799986495,0.703137971110742,NA,NA,"Sudak"
"місто Суми","Сумська область",0.467376766423579,0.557887547774465,0.422714499470822,0.131710677382319,0.684809056681095,0.238890065664054,0.184471821274248,0.323586730411299,0.745671641791045,0.171008033877178,0.200393379126698,0.195143093552581,0.231028064669173,0.0809950248756219,0.121003338199763,"Sumy"
"місто Сєвєродонецьк","Луганська область",0.0545312264034377,0.065142147146703,0.078070701018574,0.0467905770477631,0.371750337411775,0.0221721879762215,0.0194509363074283,0.0864589574595566,0.339420791009293,0.0833904905192822,0.877908812586664,0.871046948495696,0.803295386458957,0.554931200922124,0.531141447441202,"Sievierodonetsk"
"місто Сімферополь","АР Крим, Севастополь",0.0647585536263329,0.0686443711487817,0.109344014605433,NA,NA,0.0583282276695127,0.0597657947891897,0.106400893953225,NA,NA,0.760026305878914,0.79549870880315,0.722748591394126,NA,NA,"​​Simferopol"
"місто Теплодар","Одеська область",0.11668731928955,0.181324892606828,0.188401775804661,0.0831578947368421,0.582077051926298,0.0976869062370921,0.062401085236265,0.275249722530522,0.478245614035088,0.0859854829704076,0.65179677819083,0.663350666968121,0.496115427302997,0.355789473684211,0.312395309882747,"Teplodar"
"місто Тернопіль","Тернопільська область",0.345668209548421,0.520311811049825,0.37131309502425,0.0741406543157086,0.456036593817863,0.461057228373759,0.350379780534272,0.544171007724088,0.883404745490562,0.476378043709282,0.122814478009846,0.0860225788470978,0.0725345787677385,0.0196783398636915,0.0341103359053736,"Ternopil"
"місто Тернівка","Дніпропетровська область",0.107831027667984,0.177614257746574,0.147087933003426,0.0931846126822414,0.578255885724363,0.0298913043478261,0.0216026463241747,0.107194518462124,0.274020727208853,0.0592540340357993,0.785881916996047,0.721123337608857,0.707499048344119,0.564201651150536,0.347676571730888,"Ternivka"
"місто Токмак","Запорізька область",0.101220448920372,0.13087327395259,0.142366840472576,0.116018743491843,0.580013063357283,0.0426303661346761,0.0313398369385928,0.131146458979605,0.398733078792086,0.0750326583932071,0.788213706580183,0.780621141429851,0.704771962246716,0.423811176674766,0.317357935989549,"Tokmak"
"місто Торез","Донецька область",0.0166165194603514,0.0265929926946876,0.0280251362539834,NA,NA,0.0131029797146462,0.0106992818857226,0.0378830747237692,NA,NA,0.923963894011453,0.927008960907266,0.914673734997171,NA,NA,"Torez"
"місто Торецьк","Донецька область",0.0195689108140749,0.0393149432464376,0.0280450119526558,0.0601671309192201,0.249474716346827,0.0138988393752687,0.0138260152086167,0.0296484170019241,0.207428040854225,0.0471587990848392,0.907743639080507,0.901523091675401,0.925543700075797,0.65255338904364,0.67899332306112,"Toretsk"
"місто Трускавець","Львівська область",0.346245484589962,0.467295276928304,0.301174020071956,0.0844971453667106,0.386339754816112,0.449158404427023,0.415562351342168,0.604715016095436,0.875274483970136,0.535785172212493,0.122434862808393,0.0875806999660211,0.0788676387047908,0.0229249011857708,0.0433158201984822,"Truskavets"
"місто Ужгород","Закарпатська область",0.32387983706721,0.400186425201644,0.317997317520824,0.11668940264216,0.592944674716165,0.239782756279701,0.209328869274083,0.37014683043908,0.743807438253877,0.247882501351595,0.31091310251188,0.30237026327804,0.284801637724128,0.0689797530155083,0.120472157145432,"Uzhhorod"
"місто Умань","Черкаська область",0.464197715224371,0.436707673340302,0.378647322150909,0.112044897726625,0.682788944723618,0.0897981532641429,0.101230200209054,0.326034194487892,0.756424135376902,0.191338637632608,0.367430747405361,0.403366299482726,0.266598349603581,0.0860634721668281,0.106644332774986,"Uman"
"місто Фастів","Київська область, Київ",0.41002208514203,0.466179861644889,0.243115782742496,0.0946556766817336,0.679751737308366,0.166247810524713,0.145315569220258,0.40637864194077,0.80576974208987,0.207203861864092,0.286802223745335,0.304381245196003,0.332880380480396,0.0604006026765931,0.0886425123335632,"Fastiv city"
"місто Феодосія","АР Крим, Севастополь",0.0515768908735696,0.0538717769461693,0.0723605551801216,NA,NA,0.0327844450646572,0.0310276761113624,0.0641991994593752,NA,NA,0.816317797004372,0.857794958259654,0.813640380516713,NA,NA,"Feodosia "
"місто Харків","Харківська область",0.14697087255327,0.18850788978327,0.180427465137476,0.0710672560416739,0.458708637347011,0.08154525398504,0.0841161283652077,0.20840899140907,0.413107792976228,0.124543266580231,0.678297580950225,0.641515860152109,0.576381761678856,0.454190015430487,0.401668764186777,"Kharkiv"
"місто Харцизьк","Донецька область",0.0166037979172712,0.0330178904469158,0.0478916066717346,NA,NA,0.0152819421607506,0.0136595979830075,0.0477798148727809,NA,NA,0.917416255601767,0.908889963390205,0.869225953584045,NA,NA,"Khartsyzk"
"місто Херсон","Херсонська область",0.243545886200052,0.26846273834817,0.238114225401665,0.117189602048344,0.600095650465869,0.0944934146621055,0.0802450044375118,0.248575114342676,0.589497895239335,0.148864577728814,0.562532051862175,0.566811446090956,0.482662913881396,0.237607950353687,0.230679886927485,"Kherson"
"місто Хмельницький","Хмельницька область",0.455121608482431,0.536328648446508,0.385865279691594,0.122013965453877,0.635757662697843,0.166923344428437,0.136744678861915,0.406988506479542,0.789663327101609,0.259809687754029,0.291171940980675,0.269196609430023,0.188293017069033,0.0562532956234121,0.0804858222158466,"Khmelnytskyi"
"місто Хмільник","Вінницька область",0.426729630462484,0.555793991416309,0.499797718261995,0.101810673443456,0.633033093816415,0.199010568922869,0.170600858369099,0.30730641637673,0.82234752223634,0.281550450359275,0.286710141668541,0.215830307032024,0.164980985516628,0.0422490470139771,0.0662888371622305,"Khmilnyk"
"місто Хуст","Закарпатська область",0.262136607394863,0.381807301017355,0.311096753351639,0.0770456960680128,0.684572613325794,0.299252046288456,0.240232538257673,0.465191406880956,0.823237690400283,0.208462915842051,0.312517640417725,0.28819355390271,0.197302535939267,0.0518951470067304,0.0777495052304213,"Khust"
"місто Червоноград","Львівська область",0.411402946828956,0.572000183967254,0.393043223013136,0.0974757281553398,0.497730912973839,0.393593850096092,0.284712321206825,0.503143269489494,0.852572815533981,0.434029631607047,0.124023062139654,0.103665547532539,0.0919253442919694,0.0249271844660194,0.0356713828083289,"Chervonohrad"
"місто Черкаси","Черкаська область",0.40737252791605,0.439639781352,0.334543958348169,0.106972586412396,0.64516583935018,0.138302166016413,0.135105588108066,0.374241381220278,0.761306896884966,0.214942463898917,0.354740948968682,0.339462818042393,0.266068475482865,0.090624295332281,0.116905460288809,"Cherkasy"
"місто Чернівці","Чернівецька область",0.349037710262328,0.457587675856565,0.403571461719091,0.104096738101386,0.596584887144259,0.239903366891485,0.182467713552134,0.348625896810002,0.776207074619158,0.256630683676807,0.298475962963296,0.284918887211393,0.22703099041237,0.0828061795335227,0.121413150147203,"Chernivtsi"
"місто Чернігів","Чернігівська область",0.319037519602628,0.360661421933873,0.345857324094857,0.170892699026,0.666508763619138,0.102665957402712,0.105107835507509,0.271599192258898,0.659864766964501,0.166531108390015,0.464770536991109,0.443924765566608,0.351464969109158,0.120244707397569,0.14762743222831,"Chernihiv"
"місто Чоп","Закарпатська область",0.149876644736842,0.208939489774404,0.262040393578457,0.0788981010965499,0.647102251753415,0.202713815789474,0.301496942863167,0.313827032625583,0.660604439689757,0.141749723145072,0.286184210526316,0.371494834492937,0.331693423096841,0.0847820272800214,0.15577703949797,"Chop"
"місто Чорноморськ","Одеська область",0.125476335119015,0.160218520508687,0.197241789860105,0.0971655056449676,0.549937578027466,0.069227370630143,0.050570183294525,0.220094586103119,0.425134118023861,0.0949507559994451,0.694289501297841,0.700967221923697,0.542051129410987,0.390543678437025,0.333402691080594,"Chornomorsk"
"місто Чортків","Тернопільська область",0.340223330957472,0.541416566626651,0.314557053791504,0.0764657183713404,0.457033549146557,0.463530529817059,0.342737094837935,0.607003044802088,0.88612929931512,0.458210712183637,0.117129959610359,0.0817076830732293,0.0637958532695375,0.0176111989162339,0.0295271728467726,"Chortkiv"
"місто Чугуїв","Харківська область",0.0965109876357811,0.117440841367222,0.102456094873955,0.0860589378238342,0.450289608177172,0.0454022125444261,0.0434925503943909,0.123452789838637,0.264005829015544,0.0636456558773424,0.782349702157481,0.774046888694128,0.748428488108353,0.58970207253886,0.471890971039182,"Chuhuiv"
"місто Шахтарськ","Донецька область",0.0160079911892017,0.0268302031429666,0.019534146403825,NA,NA,0.0116794303716415,0.0120863677015459,0.0251080258750735,NA,NA,0.932663985861742,0.924441037434521,0.93855948454399,NA,NA,"Shakhtarsk"
